CaloAX,CaloAY,CaloBX,CaloBY,StartingCalo
3.5,4.5,8.5,4.5,23
1.5,2.5,6.5,4.5,24
0.5,4.5,4.5,1.5,24
0.5,4.5,0.5,5.5,1
1.5,1.5,5.5,1.5,1
0.5,2.5,0.5,2.5,1
2.5,2.5,6.5,3.5,1
1.5,2.5,3.5,3.5,1
1.5,3.5,5.5,3.5,1
2.5,2.5,8.5,3.5,1
0.5,4.5,6.5,3.5,1
1.5,1.5,1.5,1.5,1
0.5,3.5,2.5,1.5,1
7.5,2.5,8.5,0.5,1
1.5,4.5,5.5,5.5,1
0.5,2.5,6.5,3.5,1
0.5,2.5,6.5,0.5,2
2.5,4.5,8.5,5.5,2
2.5,3.5,7.5,2.5,2
0.5,4.5,3.5,5.5,3
1.5,1.5,5.5,5.5,3
0.5,2.5,3.5,5.5,3
3.5,1.5,8.5,1.5,3
0.5,4.5,2.5,5.5,4
5.5,3.5,5.5,0.5,4
0.5,4.5,4.5,2.5,4
1.5,4.5,5.5,4.5,4
0.5,4.5,4.5,5.5,4
0.5,1.5,2.5,3.5,4
2.5,2.5,7.5,1.5,5
0.5,4.5,2.5,5.5,5
1.5,4.5,4.5,4.5,5
1.5,5.5,5.5,3.5,5
0.5,1.5,3.5,2.5,5
0.5,4.5,7.5,3.5,5
0.5,1.5,2.5,0.5,5
0.5,2.5,2.5,3.5,6
0.5,0.5,3.5,0.5,6
5.5,2.5,8.5,0.5,6
4.5,4.5,8.5,2.015958374805305,6
0.5,2.5,3.5,0.5,7
2.5,3.5,3.5,1.5,7
2.5,2.0437211465695704,5.5,1.5,7
0.5,5.5,0.5,4.5,7
0.5,5.5,1.5,5.5,7
4.5,2.5,7.5,2.5,7
0.5,1.5,2.5,0.5,7
0.5,4.5,1.5,5.5,7
0.5,2.5,2.5,0.5,7
1.5,2.5,3.5,4.5,8
3.5,2.5,7.5,3.5,8
0.5,4.5,3.5,4.5,8
1.5,5.5,7.5,3.5,8
0.5,3.5,1.5,4.5,8
0.5,4.5,2.5,5.5,8
1.5,5.5,4.5,5.5,8
2.5,0.5,3.5,0.5,8
0.5,4.5,0.5,5.5,8
0.5,1.5,5.5,1.5,8
0.5,1.5,0.5,1.5,9
0.5,0.5,7.5,2.5,9
0.5,2.5,1.5,3.5,9
2.5,1.5,6.5,1.5,9
1.5,4.5,4.5,4.5,10
2.5,2.5,3.5,2.5,10
6.5,1.5,6.499999999999999,2.0044011855482617,10
0.5,2.5,2.5,3.5,10
0.5,4.5,4.5,3.5,10
0.5,4.5,3.5,3.5,10
0.5,2.5,1.5,2.5,10
0.5,3.5,3.5,5.5,10
1.5,0.5,4.5,0.5,10
1.5,0.5,5.5,0.5,10
1.5,0.5,4.5,0.5,10
0.5,3.5,2.5,5.5,10
3.5,2.5,8.5,3.5,11
2.5,3.5,6.5,5.5,11
2.5,5.5,3.5,5.5,11
3.5,3.5,7.5,3.5,12
0.5,3.5,2.5,4.5,12
0.5,1.5,3.5,1.5,12
0.5,3.5,3.5,5.5,13
1.5,2.5,6.5,1.5,13
0.5,2.5,1.5,2.5,13
2.5,4.5,7.5,4.5,13
3.5,4.5,7.5,3.5,14
0.5,4.5,5.5,5.5,14
6.984396589245389,2.5,2.5,3.5,14
1.5,2.5,5.5,2.5,15
7.5,3.5,7.5,3.5,15
7.5,3.5,7.5,1.5,16
0.5,3.5,1.5,1.5,17
1.5,1.5,5.5,0.5,18
0.5,1.5,1.5,0.9656887910191497,19
0.5,1.5,4.5,1.5,20
0.5,3.5,4.5,2.5,20
0.5,2.5,3.5,1.5,22
0.5,2.5,5.5,4.5,22
0.5,2.5,4.5,2.5,22
3.5,1.5,6.5,0.5,23
0.5,4.5,4.5,3.5,23
0.5,4.5,2.5,2.5,23
1.5,1.5,6.5,0.5,24
2.5,3.5,7.5,2.5,24
0.5,2.5,3.5,2.5,24
4.5,3.5,7.5,3.5,24
0.5,2.5,4.5,5.5,24
2.5,4.5,3.5,2.5,1
0.5,2.5,1.5,2.5,1
1.5,3.5,3.5,1.5,1
0.5,2.5,4.987383428891971,1.5,1
0.5,4.5,6.5,5.5,2
1.5,2.5,7.5,4.5,2
3.5,1.5,8.5,0.5,2
0.5,2.5,0.5,2.5,3
0.5,3.5,1.5,1.5,3
0.5,3.5,5.5,1.5,4
0.5,2.5,7.5,4.5,4
0.5,3.5,5.5,0.5,4
0.5,1.5,0.5,1.5,4
1.5,1.5,3.5,1.5,4
2.5,3.5,6.5,2.5,5
0.5,1.5,0.5,2.5,5
5.5,0.5,5.5,1.5,5
3.5,2.5,7.5,3.5,5
3.5,2.5,8.5,1.5,5
0.5,1.5,3.5,5.5,5
4.5,4.5,0.5,2.5,6
1.5,2.5,5.5,3.5,6
0.5,3.5,1.5,5.5,6
2.5,2.5,7.5,3.5,6
8.5,1.5,8.5,0.5,6
0.5,0.5,2.5,1.5,6
0.5,2.5,2.5,1.5,7
0.5,5.5,3.5,5.5,7
0.5,3.5,4.5,5.5,7
0.5,2.5,4.5,3.5,7
1.5,0.5,8.5,1.5,7
0.5,2.5,1.5,2.5,7
2.5,1.5,6.5,1.5,7
0.5,1.5,1.5,0.5,8
1.5,3.5,5.5,2.5,8
0.5,4.5,3.5,5.5,8
1.5,3.5,4.5,0.5,8
2.5,2.5,7.5,2.5,8
1.5,3.5,2.5,3.5,8
0.5,3.5,1.5,4.5,8
1.5,2.5,6.5,5.5,8
0.5,2.5,1.5,0.5,8
1.5,5.5,1.5,5.5,8
5.5,2.5,8.5,2.5,9
0.5,2.5,3.5,2.5,9
2.5,3.5,7.5,5.5,9
1.5,4.5,7.5,3.5,9
0.5,1.5,2.5,1.5,9
1.5,5.5,3.5,3.5,9
1.5,5.5,7.5,4.5,10
8.5,2.5,5.5,2.5,10
1.5,2.5,5.5,0.5,10
3.5,2.5,6.5,1.5,10
1.5,1.5,3.5,3.5,10
0.5,1.5,3.5,2.5,10
0.5,5.5,3.5,2.5,10
0.5,3.5,1.5,2.5,10
0.5,2.5,1.5,1.5,10
0.5,1.5,4.5,1.5,10
0.5,5.5,3.5,3.5,10
1.5,2.5,3.5,2.5,10
1.02203842090516,4.5,1.5,4.5,10
1.5,3.5,4.5,4.5,11
1.5,1.5,3.5,2.5,11
2.5,2.5,6.5,0.5,11
0.5,0.5,7.5,1.5,11
3.5,2.5,6.5,0.5,11
2.5,2.5,7.5,1.5,11
3.5,2.5,8.5,3.5,11
1.5,2.5,1.5,2.5,11
1.5,1.5,4.5,0.5,11
1.5,4.5,4.5,5.5,11
3.5,2.5,7.5,0.5,12
8.5,3.5,8.5,5.5,12
1.5,2.5,4.5,4.5,12
0.5,2.5,3.5,3.5,13
0.5,2.5,2.5,1.5,16
0.5,1.5,1.5,2.5,16
1.5,2.5,5.5,5.5,17
0.5,3.5,5.5,3.5,17
0.5,2.5,0.5,1.5,17
5.5,3.5,5.5,1.5,18
0.5,3.5,4.5,2.5,19
2.5,4.5,5.5,4.5,21
0.5,3.5,1.5,0.5,21
2.5,2.5,8.5,3.5,22
5.5,4.5,8.5,3.5,22
1.5,5.5,6.5,3.5,22
5.5,3.5,8.058406748372494,3.5,23
0.5,1.5,5.5,2.5,23
0.5,1.5,1.5,1.5,23
0.5,3.5,6.5,2.5,23
7.5,3.5,5.5,5.5,24
2.5,1.5,8.5,3.5,24
5.5,2.5,8.5,3.5,24
1.5,1.5,7.5,3.5,24
0.5,2.5,1.5,0.5,24
1.5,4.5,4.5,2.5,1
0.5,1.5,1.5,0.5,1
0.5,1.0164483685022654,5.5,0.5,1
3.5,2.5,6.5,5.5,3
2.5,1.5,4.5,1.5,3
0.5,1.5,1.5,1.5,3
0.5,4.5,3.5,5.5,3
0.5,3.5,1.5,3.5,3
1.5,1.5,1.5,1.5,3
2.5,1.5,8.5,0.5,3
2.5,4.5,5.5,3.5,3
1.5,1.5,1.5,1.5,3
4.5,4.5,7.5,2.5,3
0.5,2.5,2.5,0.5,4
1.5,1.5,4.5,3.5,4
3.5,5.5,5.5,3.5,4
1.5,1.5,5.5,0.5,4
0.5,2.5,2.5,1.5,4
5.5,3.5,5.5,2.5,4
3.5,2.5,6.5,4.5,5
1.5,1.5,6.5,2.5,5
4.5,3.5,7.5,3.5,5
0.5,1.5,1.5,0.5,5
1.5,1.5,3.5,1.5,6
1.5,3.5,0.5,5.5,6
0.5,2.5,1.5,5.5,6
0.5,0.5,2.5,1.5,7
1.5,5.5,4.989284566075233,2.4999999999999996,7
0.5,3.5,1.5,1.5,7
0.5,2.5,2.5,2.5,7
2.5,2.5,6.5,1.5,7
2.5,3.5,5.5,3.5,7
3.5,1.5,8.5,1.5,7
2.5,2.5,8.5,1.5,7
1.5,4.5,5.5,5.5,7
2.5,1.5,5.5,2.5,8
1.5,2.5,4.5,3.5,8
0.5,2.5,2.0286275472008213,1.442744905598357,8
4.5,3.5,8.5,3.5,9
0.5,1.5,3.5,3.5,9
0.5,2.5,4.5,3.5,9
0.5,2.5,7.5,0.5,9
0.5,3.5,4.5,4.5,9
6.5,3.5,2.5,1.5,10
0.5,1.5,2.5,2.5,10
2.5,2.5,4.5,3.5,10
4.5,4.5,7.5,5.5,10
2.5,1.5,8.014665707209284,1.5000000000000002,11
2.5,1.5,8.500000000000002,3.0532883367965913,11
1.5,3.5,6.5,4.5,11
2.5,2.5,4.5,3.5,11
0.5,2.5,3.5,3.5,11
1.5,1.5,3.5,2.5,12
0.5,0.5,4.5,1.5,12
3.5,2.5,6.5,5.5,12
0.5,2.5,3.5,3.5,12
0.5,1.5,3.5,0.5,12
0.5,5.5,4.5,3.5,13
0.5,2.5,3.5,3.5,13
0.5,3.5,2.5,1.5,13
0.5,4.5,3.5,3.5,13
0.5,4.5,4.5,3.5,14
3.5,3.5,5.5,1.5,14
1.5,4.5,6.5,2.5,14
3.5,3.5,6.5,1.5,14
0.5,4.5,5.5,4.975930064346292,15
1.5,2.5,6.5,3.5,17
6.5,3.5,8.5,5.5,18
0.5,1.5,2.5,0.5,19
0.5,1.5,1.5,2.5,20
0.5,4.5,3.5,4.5,20
2.5,2.5,4.972283431278505,5.5,21
1.5,2.5,6.5,3.5,21
1.5,1.5,4.5,0.5,22
6.5,3.5,5.5,0.5,22
3.5,2.5,8.5,1.5,24
0.5,3.5,2.5,2.5,24
2.5,2.5,7.5,0.5,1
0.5,3.5,2.5,2.5,1
0.5,2.5,7.5,1.5,1
3.5,4.5,5.5,4.5,1
0.5,4.5,1.5,2.5,1
0.5,5.5,1.5,4.5,1
2.5,2.5,7.5,0.5,2
1.5,2.5,7.5,5.5,2
1.5,4.5,8.5,1.5,2
0.5,1.5,1.5,1.5,3
2.5,0.5,7.5,0.5,3
1.5,4.5,6.5,4.5,3
0.5,1.5,0.5,2.5,3
4.5,3.5,8.5,5.5,3
1.5,4.5,6.5,4.5,3
0.5,3.5,1.5,3.5,3
2.5,2.5,7.5,2.5,3
3.5,2.5,6.5,1.5,3
1.5,4.5,5.5,3.5,3
1.5,1.5,4.5,3.5,4
0.5,2.5,6.5,2.5,4
1.5,3.5,5.5,2.5,4
0.5,2.5,5.5,2.5,4
5.5,3.5,7.5,2.5,4
2.5,2.5,5.5,5.5,4
0.5,1.5,2.5,0.5,5
0.5,5.5,0.5,3.5,5
0.5,2.5,3.5,0.5,5
0.5,3.5,7.5,4.5,5
0.5,5.5,0.5,5.5,6
0.5,0.5,3.5,0.5,6
0.5,3.5,1.5,3.5,6
0.5,3.5,3.5,3.5,6
0.5,3.5,1.5,3.5,6
0.5,5.5,1.5,5.5,6
0.5,4.5,1.5,3.5,6
0.5,3.5,0.5,5.5,6
0.5,0.5,3.5,1.5,7
0.5,5.5,2.5,3.5,7
0.5,2.5,3.5,1.5,7
0.5,3.5,7.5,3.5,7
0.5,2.5,0.5,2.5,7
1.5,3.5,5.5,2.5,7
3.5,3.5,6.5,5.5,7
1.5,5.5,3.5,4.5,7
1.5,3.5,6.5,2.5,7
1.5,0.5,5.5,1.5,7
1.5,0.5,3.5,0.5,8
0.5,2.5,2.5,3.5,8
1.5,3.5,2.5,5.5,8
0.5,2.5,1.5,2.5,8
2.5,4.5,7.5,2.5,8
5.5,2.5,6.5,1.5,8
1.5,3.5,3.5,4.5,8
1.5,3.5,4.5,2.5,8
1.5,0.5,2.5,0.5,9
6.5,1.5,6.5,0.5,9
0.5,1.5,0.5,1.5,9
3.5,4.5,5.959841497710043,3.5,9
0.5,1.5,6.5,3.5,9
4.5,2.5,8.5,0.5,9
1.5,0.5,4.5,0.5,10
2.5,3.5,5.5,3.5,10
1.5,3.5,3.5,4.5,10
0.5,1.5,1.5,0.5,10
3.5,0.5,7.5,0.5,10
2.5,3.5,5.5,5.5,10
1.5,4.5,6.5,1.5,10
0.5,1.5,4.5,1.5,10
0.5,3.5,3.5,3.5,11
5.5,2.5,7.978398281428987,2.5,11
1.5,1.5,1.5,0.5,11
1.5,5.5,7.5,5.5,11
1.5,1.5,4.5,1.5,12
1.5,0.5,4.5,2.5,12
0.5,3.5,4.5,0.5,12
0.5,3.5,2.5,3.5,13
0.5,2.5,0.5,2.5,13
0.5,2.5,4.5,4.5,13
0.5,2.5,1.5,1.5,13
2.5,3.5,6.5,4.5,14
0.5,2.5,1.5,3.5,14
0.5,3.5,4.5,1.5,14
1.5,2.5,5.5,2.5,14
5.5,2.5,8.5,2.5,15
5.969159798386745,4.9691597983867455,8.5,4.5,18
0.5,1.5,2.5,1.5,20
0.5,1.5,1.5,0.5,20
2.5,1.5,7.5,3.5,21
0.5,2.5,2.5,1.5,21
0.5,2.5,3.5,1.5,21
8.5,2.5,0.5,2.5,22
2.5,2.5,4.5,2.5,22
0.5,2.5,6.5,2.5,23
1.5,2.5,7.5,3.5,23
0.5,2.5,0.5,5.5,23
0.5,2.5,3.5,3.5,23
0.5,3.5,1.5,4.5,23
3.5,3.5,8.5,2.5,24
3.5,2.5,0.5,4.5,24
1.5,2.5,2.5,1.5,1
3.5,3.5,6.5,4.5,1
2.5,5.5,5.5,4.5,1
0.5,2.5,1.5,3.5,1
0.5,4.5,1.5,1.5,1
0.5,5.5,2.5,5.5,1
0.5,4.5,1.5,5.5,1
0.5,3.5,2.5,5.5,3
0.5,3.5,2.5,3.5,3
1.5,1.5,8.5,2.5,3
2.5,3.5,5.5,4.5,3
0.5,2.5,1.5,2.5,3
0.5,4.5,6.5,3.5,3
2.5,1.5,4.5,1.5,3
1.5,2.5,6.5,3.5,3
0.5,4.5,5.5,4.5,4
0.5,1.5,2.5,2.5,4
2.5,3.5,5.5,2.5,4
2.5,2.5,8.5,4.5,4
1.5,2.5,5.5,0.5,4
4.5,1.5,6.5,1.5,4
2.5,2.5,4.5,3.5,5
2.5,0.5,6.5,2.5,5
0.5,2.5,3.5,2.5,5
0.5,2.5,2.5,3.5,5
0.5,3.5,0.5,4.5,6
0.5,1.5,2.5,2.5,6
0.5,0.5,4.5,0.5,6
4.5,3.5,5.5,4.5,6
6.5,2.5,8.5,4.5,6
2.5,3.5,6.982997772974061,2.5,6
0.5,2.5,6.5,3.5,7
0.5,4.5,2.5,2.5,7
5.5,4.5,6.5,4.5,7
0.5,5.5,2.5,4.5,7
0.5,5.5,4.5,5.5,7
0.5,3.5,2.5,3.5,7
0.5,2.5,0.5,1.5,7
0.5,4.5,2.5,4.5,7
1.5,3.5,4.5,4.5,7
0.5,3.5,2.5,2.5,7
2.5,3.5,4.5,1.5,8
0.5,2.5,0.5,4.5,8
1.5,4.5,6.5,5.5,8
2.5,3.5,6.5,5.5,8
0.5,2.5,3.5,2.5,8
0.5,1.5,3.5,1.5,8
0.5,3.5,0.5,3.5,8
2.5,4.5,5.5,0.5,8
0.5,2.5,1.5,0.5,8
2.5,3.5,7.5,5.5,8
0.5,2.5,2.5,4.5,8
0.5,1.5,0.5,1.5,8
0.5,3.5,0.5,2.5,8
2.5,2.5,5.5,3.5,8
0.5,3.5,3.5,1.5,9
7.0284947601868355,2.0854842805605056,4.5,5.5,9
0.5,2.5,6.5,5.5,9
5.5,3.5,7.5,2.5,9
0.5,1.5,3.5,5.5,10
1.5,4.5,3.5,4.5,10
1.5,2.5,4.5,2.5,10
0.5,2.5,1.5,1.5,10
6.047454111802632,3.5000000000000004,0.5,4.5,10
2.5,1.5,7.5,0.5,10
1.5,2.5,4.5,4.5,10
1.5,4.5,6.5,5.5,11
0.5,3.5,2.5,4.5,11
3.5,2.5,7.5,5.5,11
0.5,2.5,4.5,3.5,11
4.5,2.5,8.5,0.5,11
3.5,4.5,7.5,3.5,11
4.5,2.5,7.5,2.5,11
0.5,3.5,3.5,1.5,11
1.5,1.5,5.5,0.5,11
0.5,1.5,4.5,3.5,12
0.5,3.5,2.5,4.5,12
0.5,3.5,3.5,3.5,12
0.5,1.5,4.5,4.5,13
3.5,1.5,7.5,1.5,13
0.5,3.5,2.5,4.5,13
1.5,3.5,3.5,5.5,13
0.5,2.5,5.5,1.5,14
0.5,1.5,2.5,2.5,14
0.5,4.5,3.5,2.5,18
8.5,4.9638207900222655,5.021017209660879,4.5,18
1.5,1.5,8.5,3.5,20
0.5,5.5,5.5,4.5,21
0.5,1.5,2.5,2.5,21
1.5,1.5,4.5,2.5,22
2.5,2.5,7.5,1.5,22
0.5,3.5,1.5,5.5,22
0.5,3.5,1.5,1.5,22
0.5,2.5,2.5,1.5,22
0.5,3.5,0.5,1.5,22
0.5,4.5,2.5,5.5,23
1.5,5.5,6.5,5.5,23
1.5,1.5,0.5,3.5,23
2.5,1.5,7.5,0.5,23
0.5,4.5,1.5,4.5,23
0.5,3.5,3.5,4.5,24
0.5,3.5,4.5,4.5,24
0.5,3.5,0.5,4.5,24
2.5,1.5,5.5,0.5,1
0.5,3.5,1.5,3.5,1
2.5,5.5,6.5,3.5,1
2.5,4.5,3.5,5.5,1
0.5,4.5,0.5,3.5,1
0.5,4.5,0.5,0.5,1
2.5,2.5,4.5,0.5,1
2.5,3.5,6.5,0.5,1
1.5,0.5,1.5,3.5,2
0.5,3.5,7.5,3.5,2
1.5,3.5,4.5,2.5,3
1.5,1.5,4.5,1.5,3
2.5,2.5,3.5,4.5,3
1.5,3.5,4.5,3.5,3
2.5,3.5,5.5,2.5,3
1.5,3.5,8.5,2.5,4
4.5,2.5,7.5,1.5,4
4.5,1.5,8.5,0.5,4
0.5,5.5,3.5,5.5,4
0.5,4.5,5.5,4.5,4
4.5,3.5,6.5,2.5,4
3.5,5.5,8.5,4.5,5
2.5,2.5,5.5,4.5,5
0.5,1.5,6.5,1.5,5
5.5,3.5,7.5,5.5,6
2.5,3.5,6.5,0.5,6
0.5,5.5,3.5,3.5,6
0.5,0.5,2.5,2.5,6
0.5,2.5,1.5,4.5,6
0.5,3.5,1.5,2.5,6
1.5,1.5,4.5,0.5,6
0.5,2.5,5.5,0.5,6
3.5,2.5,8.5,2.5,6
0.5,3.5,2.5,1.5,6
1.5,5.5,3.5,4.5,7
7.5,0.5,0.5,3.5,7
6.5,2.5,8.5,4.5,7
0.5,1.5,1.5,3.5,7
1.5,2.5,5.5,1.5,7
0.5,3.5,2.5,5.5,7
8.5,2.5,8.5,5.5,7
0.5,1.5,4.5,0.5,7
0.5,2.5,1.5,0.5,8
3.5,5.5,8.5,4.5,8
0.5,5.5,0.5,3.5,8
0.5,2.5,3.5,4.5,8
0.5,3.5,1.5,3.5,8
0.5,4.5,4.5,5.5,8
2.5,0.5,6.5,0.5,8
1.5,2.5,6.5,3.5,8
6.5,1.5,6.966380981738876,0.9663809817388769,8
1.5,3.5,4.5,3.5,9
0.5,3.5,4.5,4.5,9
1.5,3.5,5.5,1.5,9
2.5,3.5,7.5,4.5,9
1.5,3.5,6.5,1.5,9
4.5,3.5,8.5,1.5,9
0.5,2.5,2.5,3.5,9
4.5,3.5,7.5,3.5,10
0.5,3.5,1.5,1.5,10
2.5,3.5,6.5,3.5,10
2.5,0.5,5.5,1.5,10
1.5,3.5,4.5,5.5,10
1.5,1.5,6.5,0.5,11
2.5,1.5,7.5,2.5,11
6.5,3.5,7.5,3.5,11
3.5,1.5,7.5,2.5,11
5.5,2.5,8.499999999999998,1.0029127714982011,12
7.5,2.5,6.5,0.5,12
7.5,3.5,5.5,0.5,12
1.5,2.5,5.5,2.5,13
0.5,1.5,1.5,1.5,13
1.5,0.5,6.5,0.5,14
1.5,1.5,5.5,0.5,14
0.5,5.5,1.00388257167239,4.5,15
1.00388257167239,4.5,3.5,2.5,16
0.5,2.5,2.5,2.5,18
2.5,2.5,5.5,1.5,19
0.5,3.5,2.5,2.5,19
1.5,2.5,1.5,2.5,20
2.5,2.5,6.5,3.5,20
0.5,3.5,3.5,3.5,21
2.5,3.5,5.5,3.5,21
0.5,2.5,3.5,4.5,22
0.5,3.5,2.5,1.5,22
5.5,3.5,8.5,1.5,22
2.5,2.5,6.5,3.5,1
0.5,5.5,4.5,5.5,1
1.5,3.5,2.5,4.5,1
0.5,1.5,0.5,2.5,1
1.5,2.5,5.5,0.5,1
3.5,2.5,5.5,3.5,1
0.9702021182543048,4.5,0.5,5.5,1
0.5,2.5,8.5,4.5,2
5.5,3.5,7.5,2.5,2
2.5,2.5,8.5,2.5,2
0.5,3.5,2.5,2.5,3
1.5,0.5,5.5,0.5,3
1.5,2.5,3.5,3.5,3
2.5,3.5,3.5,2.5,3
0.5,2.5,1.5,2.5,3
0.5,2.5,3.5,4.5,3
3.5,2.5,6.5,0.5,4
1.5,2.5,5.5,2.5,4
3.5,4.5,7.5,3.5,4
0.5,3.5,2.5,3.5,5
0.5,1.5,5.5,1.5,5
1.5,2.5,6.500000000000001,1.9653195034898403,6
0.5,4.5,3.5,3.5,6
3.5,3.5,5.5,3.5,6
1.5,2.5,6.5,3.5,7
3.5,3.5,5.5,5.5,7
1.5,2.5,2.5,3.5,7
1.5,2.5,4.5,3.5,7
0.5,1.5,0.5,2.5,7
3.5,1.5,8.5,2.5,7
0.5,2.5,3.5,0.5,7
0.5,3.5,2.5,2.5,7
1.5,3.5,2.5,0.5,7
2.5,2.5,3.5,0.5,8
0.5,3.5,3.5,2.5,8
0.5,0.5,3.5,3.5,8
2.5,3.5,4.5,1.5,8
0.5,2.5,4.5,2.5,8
0.5,4.5,2.5,4.5,8
2.5,2.5,4.961523844947726,1.5256507700348503,8
0.5,1.5,0.5,5.5,8
0.5,4.5,3.5,2.5,9
3.5,2.5,7.5,1.5,9
0.5,0.5,5.5,0.5,9
0.5,3.5,3.5,5.5,9
0.5,3.5,4.5,4.5,9
1.5,3.5,7.5,0.5,9
0.5,3.5,4.5,5.5,10
3.5,2.5,7.5,0.5,10
2.5,3.5,7.5,3.5,10
0.5,3.5,3.5,3.5,10
0.5,1.5,6.5,1.5,10
1.5,1.5,6.5,0.5,10
1.5,5.5,4.5,5.5,10
3.5,4.5,8.5,5.5,11
0.5,4.5,1.5,2.5,11
0.5,4.5,6.5,5.5,11
1.5,0.5,3.5,5.5,12
1.5,2.5,5.5,5.5,12
0.5,2.5,1.5,4.5,12
1.5,2.5,5.500000000000001,0.994393154041698,12
5.5,3.5,6.5,5.5,12
7.5,3.5,8.5,4.5,12
5.500000000000001,0.994393154041698,1.0013442223683695,5.5,13
1.0013442223683695,5.5,2.5,5.5,14
0.5,2.5,3.5,3.5,14
3.5,3.5,8.5,5.018929364654444,15
0.5,3.5,3.5,2.5,15
0.5,2.5,2.5,1.5,15
2.5,1.5,5.5,0.5,16
0.5,1.5,5.5,2.5,19
0.5,3.5,4.5,2.5,19
0.5,3.5,4.5,5.5,19
4.5,2.5,7.5,3.5,20
0.5,2.5,2.5,4.5,21
2.5,4.5,4.5,5.5,22
0.5,2.5,1.5,1.5,23
0.5,4.5,2.5,3.5,23
1.5,1.5,4.5,0.5,24
2.5,3.5,7.5,0.5,24
0.5,3.5,6.5,3.5,24
0.5,2.5,3.5,2.5,24
0.5,4.5,5.5,1.5,24
1.5,5.5,0.5,2.5,1
1.5,1.5,5.5,0.5,1
8.5,3.5,8.5,3.5,1
0.5,3.5,0.5,2.5,1
2.5,4.5,3.5,0.5,1
1.5,3.5,3.5,1.5,1
1.5,4.5,4.5,5.5,1
0.5,0.5,8.5,2.5,2
8.5,3.5,4.5,4.5,2
1.5,1.5,1.5,2.5,3
2.5,1.5,8.5,4.5,3
0.5,4.5,0.5,4.5,3
1.5,2.5,4.5,5.5,3
0.5,3.5,2.5,2.5,3
1.5,3.5,2.5,4.5,3
0.5,3.5,2.5,1.5,3
0.5,3.5,5.5,2.5,4
1.5,2.5,6.5,0.5,4
0.5,1.5,0.5,1.5,4
0.5,4.5,5.5,3.5,4
0.5,1.5,0.5,1.5,4
2.5,4.5,5.5,5.5,4
1.5,2.5,5.5,2.5,4
0.5,1.5,1.5,3.5,5
0.5,4.5,4.5,3.5,5
2.5,1.5,4.5,1.5,5
0.5,3.5,5.5,3.5,5
0.5,3.5,2.5,3.5,5
0.5,1.5,2.5,2.5,5
1.5,3.5,5.5,1.5,5
1.5,2.5,2.5,0.5,6
0.5,0.5,7.5,1.5,6
4.5,3.5,8.5,0.5,6
0.5,3.5,2.5,1.5,6
0.5,4.5,2.5,5.5,6
0.5,3.5,1.5,3.5,6
2.5,2.5,5.5,0.5,6
0.5,3.5,3.5,4.5,7
0.5,3.5,2.5,3.5,7
0.5,3.5,2.5,4.5,7
1.5,1.5,4.5,3.5,7
2.5,2.5,5.994377238051726,0.5,7
0.5,1.5,3.5,3.5,7
1.5,3.5,4.5,1.5,7
0.5,3.5,2.5,3.5,8
0.5,4.5,1.5,4.5,8
2.5,0.5,8.5,4.5,8
2.5,2.5,7.5,1.5,8
2.5,1.5,5.5,1.5,8
0.5,3.5,0.5,3.5,8
0.5,1.5,2.5,0.5,8
4.5,3.5,6.5,2.5,8
2.5,4.5,5.5,4.5,8
3.5,3.5,4.5,5.5,8
1.5,2.5,6.5,2.5,8
4.5,3.5,8.5,3.5,9
0.5,3.5,3.5,2.5,9
4.5,1.5,0.5,1.5,9
6.5,2.5,8.5,4.5,9
0.5,1.5,1.5,2.5,9
0.5,1.5,2.5,1.5,10
3.5,2.5,6.5,1.5,10
3.5,3.5,7.5,1.5,10
0.5,5.5,2.5,5.5,10
0.5,1.5,2.5,0.5,10
0.5,2.5,3.5,0.5,10
0.5,2.5,1.5,1.5,10
1.5,4.5,4.5,3.5,10
1.5,2.5,5.5,2.5,10
1.5,5.5,4.5,3.5,10
0.5,0.5,4.5,1.5,11
7.5,2.5,7.5,4.5,11
1.5,0.5,7.5,0.5,11
1.5,2.5,8.5,3.5,11
4.5,1.5,7.5,2.5,12
1.5,0.5,8.5,1.5,12
1.5,3.5,5.5,4.5,12
2.5,5.5,7.5,3.5,12
1.5,2.5,7.5,5.5,14
0.5,2.5,2.5,1.938814469684013,16
0.5,2.5,1.5,3.5,17
0.5,3.5,1.5,2.5,18
1.5,2.5,3.5,4.5,19
1.5,4.5,3.5,2.5,20
1.5,4.5,4.5,5.5,20
1.5,2.5,3.5,1.5,20
3.5,2.5,6.5,3.5,21
0.5,2.5,3.5,4.5,21
0.5,0.5,4.5,0.5,21
3.5,1.5,8.5,1.5,21
6.5,3.5,7.5,4.5,22
0.5,2.5,0.5,0.5,22
0.5,2.5,0.5,1.5,22
0.5,3.5,2.5,5.5,22
0.5,4.5,1.5,5.5,22
0.5,4.5,2.5,5.5,22
0.5,3.5,3.5,1.5,23
0.5,1.5,5.5,1.5,23
0.5,5.5,3.5,4.5,23
0.5,2.5,4.5,4.5,23
2.5,5.5,6.5,4.5,23
1.5,5.5,5.5,4.5,23
1.5,4.5,8.5,3.5,24
0.5,4.5,2.5,4.5,24
0.5,4.5,1.5,3.5,24
0.5,3.5,6.5,1.5,24
1.5,3.5,5.5,2.5,1
1.5,3.5,3.5,3.5,1
2.5,3.5,7.5,4.5,2
3.5,3.5,7.5,4.5,2
